Trend Start Time,Daily Trend #,Previous Day DXY Trend,RR Divergence,Previous Day SPY Trend,Trend Start,Trend Type,USDMXNV1M Tick,USDMXNV1Y Tick,V1M Change,V1Y Change,SPX Change,MXEF Tick,MXEF CCY Tick,BBDXY Tick,USDMXN RSI,USDMXN MACD,USDMXN ROC 4,USDMXN ROC 10,MXEF Change,MXEF CCY Change,BBDXY Change,Target
2019-08-14 10:57:00,5.0,0.19,-0.05449999999999999,1.55,19.5349,Up,11.02,11.538,0.12,0.0,-14.14,964.66,1605.41,1206.81,77.16312672,0.00105119,0.101192849,0.133945461,-12.9,-7.71,1.88,1
2019-08-14 16:47:00,6.0,0.19,-0.05449999999999999,1.55,19.7493,Down,11.958,11.927999999999999,1.058,0.39,-43.94,964.43,1606.77,1208.77,34.39272583,-0.000516458,-0.05485575,-0.044194068,-13.13,-6.35,3.84,1
2019-08-15 02:36:00,1.0,0.45,-0.02529999999999999,-1.5,19.6427,Down,11.82,11.91,-0.015,0.006999999999999999,-43.94,961.48,1605.15,1207.24,31.30575854,0.000300079,-0.043862333,-0.045901506,1.81,0.95,-0.05,0
2019-08-15 03:14:00,2.0,0.45,-0.02529999999999999,-1.5,19.5859,Up,11.785,11.902999999999999,-0.05,0.0,-43.94,961.39,1604.87,1207.88,69.25617629999999,0.002765599,0.115745462,0.17090790399999994,1.72,0.67,0.59,1
2019-08-15 05:03:00,3.0,0.45,-0.02529999999999999,-1.5,19.6462,Up,11.79,11.9,-0.045,-0.003,-43.94,960.82,1602.73,1207.92,83.89159322,0.004964936,0.18365613100000006,0.263739397,1.15,-1.47,0.63,0
2019-08-15 05:24:00,4.0,0.45,-0.02529999999999999,-1.5,19.697,Down,11.808,11.908,-0.027000000000000003,0.005,-43.94,960.89,1602.85,1207.36,36.65789809,-0.004886227,-0.04119873,-0.154447216,1.22,-1.35,0.06999999999989999,0
2019-08-15 06:36:00,5.0,0.45,-0.02529999999999999,-1.5,19.6476,Up,11.798,11.905,-0.037000000000000005,0.002,-43.94,959.98,1601.76,1206.99,64.39234219,0.000526832,0.046741555,0.07419717099999999,0.31,-2.44,-0.3,0
2019-08-15 07:08:00,6.0,0.45,-0.02529999999999999,-1.5,19.6921,Down,11.795,11.898,-0.04,-0.005,-43.94,960.21,1602.03,1206.75,25.08254349,-0.002398188,-0.036125697000000005,-0.098647913,0.54,-2.17,-0.54,1
2019-08-15 07:34:00,7.0,0.45,-0.02529999999999999,-1.5,19.5856,Up,11.8,11.888,-0.035,-0.015,-43.94,960.78,1602.64,1207.2,50.82054662,0.001368044,0.110137774,0.048920189,1.11,-1.56,-0.0899999999999,0
2019-08-15 08:02:00,8.0,0.45,-0.02529999999999999,-1.5,19.6406,Down,11.79,11.875,-0.045,-0.028,-43.94,961.91,1603.77,1206.86,32.92914541,-0.00134014,-0.146791984,-0.098418672,2.24,-0.43,-0.43,1
2019-08-15 08:19:00,9.0,0.45,-0.02529999999999999,-1.5,19.5828,Up,11.78,11.878,-0.055,-0.025,-43.94,962.4,1604.81,1207.08,65.20467461,0.0035839170000000007,0.144349458,0.160697888,2.73,0.61,-0.21,1
2019-08-15 08:46:00,10.0,0.45,-0.02529999999999999,-1.5,19.6772,Down,11.775,11.868,-0.06,-0.035,-43.94,962.32,1604.37,1207.76,41.95578189,-0.003936745,-0.097704951,-0.142422609,2.65,0.17,0.47,1
2019-08-15 09:02:00,11.0,0.45,-0.02529999999999999,-1.5,19.6201,Up,11.78,11.857999999999999,-0.055,-0.045,-43.94,962.49,1604.3,1208.13,61.32986493,0.001637996,0.046298181,0.07430138900000001,2.82,0.09999999999989999,0.84,0
2019-08-15 09:59:00,12.0,0.45,-0.02529999999999999,-1.5,19.669,Down,11.693,11.818,-0.142,-0.085,0.94,963.71,1604.35,1208.8,29.23596267,-0.0062450940000000005,-0.117608724,-0.26435794100000004,4.04,0.15,1.51,1
2019-08-15 10:46:00,13.0,0.45,-0.02529999999999999,-1.5,19.585,Up,11.645,11.81,-0.19,-0.093,-0.25,963.44,1605.0,1209.53,66.29086021,0.002384851,0.050962945,0.106571755,3.77,0.8,2.24,1
2019-08-15 13:50:00,14.0,0.45,-0.02529999999999999,-1.5,19.6609,Up,11.505,11.777999999999999,-0.33,-0.125,-19.79,961.18,1603.7,1208.75,76.93584262,0.001981573,0.04366391,0.145355486,1.51,-0.5,1.46,0
2019-08-15 14:12:00,15.0,0.45,-0.02529999999999999,-1.5,19.7116,Down,11.472999999999999,11.783,-0.362,-0.12,-14.5,961.47,1604.33,1208.85,40.38560835,-0.004694648,-0.149268887,-0.250557922,1.8,0.13,1.56,0
2019-08-15 15:00:00,16.0,0.45,-0.02529999999999999,-1.5,19.6665,Down,11.305,11.72,-0.53,-0.183,-4.47,962.84,1605.77,1208.91,28.26928854,-0.001831265,-0.12783620699999998,-0.187313577,3.17,1.57,1.62,1
2019-08-16 04:14:00,1.0,0.54,0.04700000000000004,-3.08,19.589000000000002,Down,11.285,11.64,0.015,0.006999999999999999,-4.41,966.47,1607.5,1209.04,23.68140132,-0.001583037,-0.028131553,-0.09354011,0.66,0.88,-0.2,1
2019-08-16 05:57:00,2.0,0.54,0.04700000000000004,-3.08,19.5233,Up,11.255,11.642999999999999,-0.015,0.01,-4.41,967.06,1608.55,1209.15,75.66664153,0.001595931,0.06289276,0.102816981,1.25,1.93,-0.0899999999999,1
2019-08-16 08:00:00,3.0,0.54,0.04700000000000004,-3.08,19.5932,Down,11.13,11.625,-0.14,-0.008,-4.41,967.2,1608.71,1208.69,15.41841145,-0.002146448,-0.077194812,-0.121617202,1.39,2.09,-0.55,1
2019-08-16 08:59:00,4.0,0.54,0.04700000000000004,-3.08,19.5259,Up,10.98,11.588,-0.29,-0.045,-4.41,966.89,1608.5,1209.31,65.22764412,0.000374237,0.040375544,0.040375544,1.08,1.88,0.06999999999989999,1
2019-08-16 10:21:00,5.0,0.54,0.04700000000000004,-3.08,19.6042,Down,10.963,11.62,-0.307,-0.013,11.3,969.18,1607.94,1208.8,32.58664455,-0.000628396,-0.098601191,-0.052134712,3.37,1.32,-0.44,1
2019-08-16 13:02:00,6.0,,,,19.5382,Up,10.92,11.615,-0.35,-0.018000000000000002,19.52,970.45,1607.92,1208.27,71.21506053,0.001274024,0.028605872,0.099680511,4.64,1.3,-0.97,1
2019-08-18 15:12:00,7.0,,,,19.6843,Down,11.142999999999999,11.63,0.225,-0.003,0.0,970.27,1607.14,1208.9,34.18441935,-0.003091215,-0.144993895,-0.158200482,0.0,0.0,0.0,0
2019-08-19 03:57:00,1.0,0.67,-0.2490000000000001,-1.03,19.6404,Up,11.663,11.668,0.095,0.015,0.0,978.08,1606.01,1209.13,69.43488409999999,0.000233729,0.052847408,0.106768622,1.13,-1.27,0.11,0
2019-08-19 09:41:00,2.0,0.67,-0.2490000000000001,-1.03,19.6914,Up,11.618,11.66,0.05,0.006999999999999999,-1.79,979.81,1604.9,1210.42,68.93437782,0.002335195,0.071477817,0.16135006400000002,2.86,-2.38,1.4,1
2019-08-19 10:39:00,3.0,0.67,-0.2490000000000001,-1.03,19.8667,Down,11.738,11.693,0.17,0.04,-1.5,978.46,1603.73,1210.59,39.19152002,-0.005743221,-0.105388956,-0.197987879,1.51,-3.55,1.57,1
2019-08-19 12:26:00,4.0,0.67,-0.2490000000000001,-1.03,19.7972,Up,11.775,11.753,0.207,0.1,-0.11,977.33,1602.19,1211.32,74.86469343,0.001732477,0.077659328,0.109968825,0.38,-5.09,2.3,0
2019-08-19 15:05:00,5.0,0.67,-0.2490000000000001,-1.03,19.8485,Down,12.0,11.863,0.4320000000000001,0.21,2.29,976.38,1601.63,1212.06,21.39226592,-0.002194154,-0.115024291,-0.135176713,-0.57,-5.65,3.04,0
2019-08-20 03:32:00,1.0,0.99,-0.06479999999999997,1.38,19.86,Down,12.41,11.892999999999999,0.04,0.015,0.83,979.62,1601.43,1212.11,23.77283224,-0.002552833,-0.080686236,-0.13255914800000002,0.59,1.29,0.11,0
2019-08-20 05:02:00,2.0,0.99,-0.06479999999999997,1.38,19.8138,Up,12.373,11.892999999999999,0.003,0.015,0.83,979.3,1600.8,1212.34,71.86714014,0.001028564,0.13564621,0.098294217,0.27,0.66,0.34,1
2019-08-20 06:05:00,3.0,0.99,-0.06479999999999997,1.38,19.8887,Down,12.378,11.873,0.008,-0.005,0.83,979.54,1601.65,1211.86,33.91424253,-0.002274377,-0.04382143,-0.105207521,0.51,1.51,-0.14,0
2019-08-20 08:16:00,4.0,0.99,-0.06479999999999997,1.38,19.8436,Down,12.325,11.9,-0.045,0.022,0.83,979.81,1602.62,1212.02,32.49856606,7.54515e-05,-0.062588646,-0.035846637,0.78,2.48,0.02,1
2019-08-20 09:05:00,5.0,0.99,-0.06479999999999997,1.38,19.7663,Up,12.293,11.885,-0.077,0.006999999999999999,0.83,979.69,1602.58,1211.88,71.97477146,0.002575709,0.08279274,0.181413917,0.66,2.44,-0.12,1
2019-08-20 09:44:00,6.0,0.99,-0.06479999999999997,1.38,19.8567,Down,12.29,11.885,-0.08,0.006999999999999999,-7.73,978.84,1601.92,1212.3,37.92770881,-0.00279349,-0.071642996,-0.151741243,-0.19,1.78,0.3,1
2019-08-20 12:38:00,7.0,0.99,-0.06479999999999997,1.38,19.7227,Up,12.15,11.835,-0.22,-0.043,-2.92,980.53,1603.31,1210.27,80.43795262,0.002349853,0.066821233,0.094689777,1.5,3.17,-1.73,0
2019-08-20 13:48:00,8.0,0.99,-0.06479999999999997,1.38,19.7789,Down,12.113,11.83,-0.257,-0.048,-7.26,981.12,1604.0,1209.26,17.56528307,-0.0034489290000000003,-0.083046805,-0.178582269,2.09,3.86,-2.74,1
2019-08-20 16:04:00,9.0,0.99,-0.06479999999999997,1.38,19.7215,Up,12.06,11.805,-0.31,-0.073,-17.84,980.37,1603.38,1209.41,82.25955483,0.002065913,0.06935866,0.101792768,1.34,3.24,-2.59,0
2019-08-21 05:42:00,1.0,0.39,-0.022299999999999986,-0.88,19.7443,Down,11.865,11.72,-0.075,-0.015,-17.86,981.65,1605.23,1209.81,28.96178022,-0.001970863,-0.030450515,-0.126248542,-0.88,-0.3,0.02,1
2019-08-21 09:35:00,2.0,0.39,-0.022299999999999986,-0.88,19.660999999999998,Up,11.745,11.68,-0.195,-0.055,-1.82,982.87,1606.6,1209.29,70.03458562,0.0006686060000000001,0.068043792,0.067535659,0.34,1.07,-0.5,0
2019-08-21 11:51:00,3.0,0.39,-0.022299999999999986,-0.88,19.7085,Down,11.648,11.663,-0.292,-0.07200000000000001,-0.82,983.73,1606.96,1209.17,30.45557467,-0.000553718,-0.058447433,-0.03151928,1.2,1.43,-0.62,1
2019-08-21 14:00:00,4.0,0.39,-0.022299999999999986,-0.88,19.6413,Up,11.517999999999999,11.638,-0.422,-0.097,-5.71,983.32,1607.21,1210.15,78.17423671,0.001721689,0.140296656,0.12044825,0.79,1.68,0.36,1
2019-08-21 14:18:00,5.0,0.39,-0.022299999999999986,-0.88,19.7095,Down,11.508,11.638,-0.4320000000000001,-0.097,0.49,984.24,1608.22,1208.82,33.83501733,-0.002714812,-0.061509369,-0.105180789,1.71,2.69,-0.97,0
2019-08-21 14:49:00,6.0,0.39,-0.022299999999999986,-0.88,19.6583,Up,11.402999999999999,11.607999999999999,-0.537,-0.127,-6.64,983.6,1607.15,1210.23,69.38962155,0.0008438689999999999,0.040618209,0.043665905,1.07,1.62,0.44,1
2019-08-22 04:04:00,1.0,0.31,-0.05049999999999999,2.95,19.7109,Down,11.218,11.545,-0.092,-0.025,-1.21,981.05,1605.56,1209.34,22.47885827,-0.000414517,-0.057424243,-0.066057582,0.16,0.64,-1.59,0
2019-08-22 04:21:00,2.0,0.31,-0.05049999999999999,2.95,19.6639,Up,11.215,11.543,-0.095,-0.027000000000000003,-1.21,979.67,1603.99,1210.0,73.12369116,0.003718988,0.083771654,0.170228767,-1.22,-0.93,-0.93,1
2019-08-22 14:49:00,3.0,0.31,-0.05049999999999999,2.95,19.7356,Up,11.267999999999999,11.618,-0.042,0.048,-5.22,975.31,1601.66,1210.11,67.32089397,0.000181007,0.049064239,0.030849213,-5.58,-3.26,-0.82,1
2019-08-23 04:04:00,1.0,0.03,-0.0048000000000000265,2.65,19.8095,Down,11.607999999999999,11.728,0.018000000000000002,0.05,-9.92,978.48,1602.87,1211.88,35.91691373,-0.001219872,-0.030347018,-0.06219157,2.7,2.62,-0.22,0
2019-08-23 06:48:00,2.0,0.03,-0.0048000000000000265,2.65,19.7611,Up,11.61,11.73,0.02,0.052000000000000005,-9.92,978.62,1602.55,1212.76,74.42269355,0.000519306,0.025250867000000003,0.019189496,2.84,2.3,0.66,1
2019-08-23 08:08:00,3.0,0.03,-0.0048000000000000265,2.65,19.9228,Down,11.663,11.748,0.073,0.07,-9.92,977.55,1600.85,1212.27,56.65850225,0.000944043,-0.216892513,0.207226194,1.77,0.6,0.17,1
2019-08-23 08:24:00,4.0,0.03,-0.0048000000000000265,2.65,19.8572,Up,11.687999999999999,11.783,0.098,0.105,-9.92,976.85,1600.04,1212.48,63.6007139,-4.518310000000001e-05,0.016582081000000002,0.102595567,1.07,-0.21,0.38,1
2019-08-23 08:37:00,5.0,0.03,-0.0048000000000000265,2.65,19.9254,Down,11.687999999999999,11.783,0.098,0.105,-9.92,976.72,1600.23,1212.23,42.63383352,-0.004349097,-0.057317539,-0.220863577,0.94,-0.02,0.13,1
2019-08-23 10:01:00,6.0,0.03,-0.0048000000000000265,2.65,19.857,Down,11.738,11.79,0.14800000000000002,0.112,1.23,976.05,1601.3,1211.25,19.58293041,-0.006257234,-0.350241546,-0.34121448200000004,0.27,1.05,-0.85,1
2019-08-23 10:10:00,7.0,0.03,-0.0048000000000000265,2.65,19.7671,Up,11.732999999999999,11.79,0.14300000000000002,0.112,-2.67,975.64,1601.02,1211.17,46.96617787,-0.002037329,0.204205419,-0.091721851,-0.14,0.77,-0.93,1
2019-08-23 10:15:00,8.0,0.03,-0.0048000000000000265,2.65,19.8271,Down,11.673,11.783,0.083,0.105,3.84,976.58,1601.64,1210.8,33.70285854,-0.001430536,-0.185681345,-0.079301741,0.8,1.39,-1.3,0
2019-08-23 11:01:00,9.0,0.03,-0.0048000000000000265,2.65,19.7768,Up,11.607999999999999,11.76,0.018000000000000002,0.08199999999999999,-7.15,976.87,1603.6,1207.74,66.57997971,0.004590547,0.321058938,0.25313641600000003,1.09,3.35,-4.36,1
2019-08-23 11:19:00,10.0,0.03,-0.0048000000000000265,2.65,19.8586,Down,11.613,11.763,0.023,0.085,-20.59,975.41,1601.47,1207.44,40.61882468,-0.006403826,-0.171399477,-0.341710869,-0.37,1.22,-4.66,1
2019-08-23 11:48:00,11.0,0.03,-0.0048000000000000265,2.65,19.7998,Up,11.633,11.763,0.043,0.085,-35.43,973.12,1599.76,1207.2,67.2281285,0.003117787,0.137211578,0.196348622,-2.66,-0.49,-4.9,1
2019-08-23 15:44:00,12.0,0.03,-0.0048000000000000265,2.65,19.8799,Up,11.748,11.847999999999999,0.158,0.17,-61.97,970.68,1597.58,1206.18,74.34430588,0.00137115,0.05674428400000001,0.128142635,-5.1,-2.67,-5.92,0
2019-08-23 16:13:00,13.0,0.03,-0.0048000000000000265,2.65,19.9257,Down,11.748,11.847999999999999,0.158,0.17,-62.89,970.93,1597.8,1206.35,21.00566634,-0.00182124,-0.099539004,-0.107071763,-4.85,-2.45,-5.75,0
2019-08-23 16:54:00,14.0,,,,19.8719,Up,11.745,11.847999999999999,0.155,0.17,-62.89,973.66,1603.53,1206.3,76.80096266,0.002492195,0.089939354,0.136228139,-2.12,3.28,-5.8,1
2019-08-25 18:56:00,15.0,,,,20.1265,Down,12.198,11.91,0.453,0.062,0.0,973.66,1603.53,1206.6,43.15259099,-0.00367435,-0.02992265,-0.050359497,0.0,0.0,0.3,1
2019-08-25 19:21:00,16.0,,,,20.0018,Up,12.265,11.92,0.52,0.07200000000000001,0.0,973.66,1603.53,1206.72,66.61533829,0.005262087,0.079354385,0.191863777,0.0,0.0,0.42,0
2019-08-26 01:08:00,1.0,-0.51,-0.08699999999999997,-1.44,19.963,Up,12.365,11.927999999999999,-0.055,-0.015,0.0,956.86,1591.96,1207.53,76.18584129999998,0.001584454,0.08053463,0.11559016,-1.85,-1.03,0.00999999999999,0
2019-08-26 02:55:00,2.0,-0.51,-0.08699999999999997,-1.44,20.0075,Down,12.347999999999999,11.927999999999999,-0.07200000000000001,-0.015,0.0,958.44,1592.64,1207.64,22.90663105,-0.001664349,-0.16969345100000002,-0.172691688,-0.27,-0.35,0.12,1
2019-08-26 03:05:00,3.0,-0.51,-0.08699999999999997,-1.44,19.9165,Up,12.347999999999999,11.935,-0.07200000000000001,-0.008,0.0,958.93,1594.12,1208.49,54.00703232,0.000516291,0.19272754600000006,0.09827862,0.22,1.13,0.97,0
2019-08-26 03:13:00,4.0,-0.51,-0.08699999999999997,-1.44,19.9694,Down,12.347999999999999,11.935,-0.07200000000000001,-0.008,0.0,960.36,1594.95,1208.32,36.10486757,-0.001274936,-0.145892451,-0.062219323,1.65,1.96,0.8,1
2019-08-26 03:24:00,5.0,-0.51,-0.08699999999999997,-1.44,19.9057,Up,12.345,11.935,-0.075,-0.008,0.0,958.84,1593.54,1208.07,55.35954537,0.004081627,0.12948817,0.146577515,0.13,0.55,0.55,0
2019-08-26 03:43:00,6.0,-0.51,-0.08699999999999997,-1.44,19.9612,Down,12.34,11.935,-0.08,-0.008,0.0,960.5,1594.43,1208.62,37.84307475,-0.0029373090000000004,-0.068748871,-0.167941687,1.79,1.44,1.1,0
2019-08-26 04:06:00,7.0,-0.51,-0.08699999999999997,-1.44,19.9091,Up,12.343,11.935,-0.077,-0.008,0.0,960.42,1593.79,1209.07,64.49043928,0.003509835,0.086776818,0.127458212,1.71,0.8,1.55,0
2019-08-26 04:44:00,8.0,-0.51,-0.08699999999999997,-1.44,19.9593,Down,12.42,11.95,0.0,0.006999999999999999,0.0,961.73,1594.92,1209.36,29.044214,-0.002452041,-0.109369121,-0.144436922,3.02,1.93,1.84,0
2019-08-26 05:58:00,9.0,-0.51,-0.08699999999999997,-1.44,19.9094,Up,12.378,11.937999999999999,-0.042,-0.005,0.0,961.7,1594.14,1209.21,66.78030387,0.004581974,0.096311085,0.196329492,2.99,1.15,1.69,0
2019-08-26 07:35:00,10.0,-0.51,-0.08699999999999997,-1.44,19.9555,Down,12.325,11.93,-0.095,-0.013,0.0,962.29,1594.45,1209.34,22.37795606,-0.002320949,-0.034648817,-0.118409698,3.58,1.46,1.82,0
2019-08-26 08:41:00,11.0,-0.51,-0.08699999999999997,-1.44,19.9063,Down,12.323,11.913,-0.097,-0.03,0.0,962.39,1594.98,1209.07,28.71249421,-0.001318491,-0.034732709,-0.091059103,3.68,1.99,1.55,1
2019-08-26 09:11:00,12.0,-0.51,-0.08699999999999997,-1.44,19.813,Up,12.133,11.81,-0.287,-0.133,0.0,962.78,1594.8,1209.58,63.55455322,0.00389605,0.027198549,0.091223861,4.07,1.81,2.06,0
2019-08-26 09:46:00,13.0,-0.51,-0.08699999999999997,-1.44,19.8596,Up,12.113,11.805,-0.307,-0.138,-4.41,963.26,1594.17,1209.5,72.1559138,5.28093e-05,0.06986785400000001,0.109620452,4.55,1.18,1.98,0
2019-08-27 04:36:00,1.0,-0.27,0.1372000000000001,-1.55,19.9596,Up,12.095,11.933,-0.073,-0.002,8.13,961.57,1591.36,1209.45,80.85903274,0.002120685,0.03750375,0.11560173,-2.75,-1.47,0.23,0
2019-08-27 06:33:00,2.0,-0.27,0.1372000000000001,-1.55,20.0167,Down,12.103,11.93,-0.065,-0.005,8.13,963.0,1592.8,1208.82,16.19663514,-0.003292572,-0.112554589,-0.186951393,-1.32,-0.03,-0.4,1
2019-08-27 08:59:00,3.0,-0.27,0.1372000000000001,-1.55,19.9473,Down,11.993,11.93,-0.175,-0.005,8.13,964.14,1594.39,1208.13,24.63837444,-0.004274143,-0.15102405300000002,-0.24311995600000005,-0.18,1.56,-1.09,1
2019-08-27 10:04:00,4.0,-0.27,0.1372000000000001,-1.55,19.8862,Up,11.97,11.913,-0.198,-0.022,-2.57,965.74,1593.92,1209.32,66.85778526,0.001313282,0.059224163,0.082330557,1.42,1.09,0.09999999999989999,0
2019-08-27 10:59:00,5.0,-0.27,0.1372000000000001,-1.55,19.9364,Up,12.0,11.918,-0.168,-0.017,-11.48,965.2,1592.77,1209.32,74.88576933,0.00246748,0.124259703,0.13379233599999998,0.88,-0.0599999999999,0.09999999999989999,0
2019-08-27 12:06:00,6.0,-0.27,0.1372000000000001,-1.55,19.9862,Up,11.972999999999999,11.915,-0.195,-0.02,-23.75,962.93,1590.63,1209.84,83.92035139,0.004103402,0.131427058,0.216563886,-1.39,-2.2,0.62,0
2019-08-27 12:22:00,7.0,-0.27,0.1372000000000001,-1.55,20.0376,Down,11.97,11.915,-0.198,-0.02,-22.22,964.41,1592.4,1209.46,31.24907129,-0.005522103,-0.203209411,-0.18128065,0.0899999999999,-0.43,0.24,0
2019-08-27 12:34:00,8.0,-0.27,0.1372000000000001,-1.55,19.9868,Up,11.97,11.915,-0.198,-0.02,-27.8,963.7,1592.05,1209.69,62.64136806,0.001714259,0.138453618,0.116435378,-0.62,-0.78,0.47,1
2019-08-27 13:37:00,9.0,-0.27,0.1372000000000001,-1.55,20.0856,Down,11.99,11.963,-0.17800000000000002,0.028,-20.5,963.99,1591.93,1209.96,31.39854048,-0.0029320390000000004,-0.081770633,-0.126587956,-0.33,-0.9,0.74,0
2019-08-27 16:58:00,10.0,-0.27,0.1372000000000001,-1.55,20.0363,Down,11.948,11.96,-0.22,0.025,-25.6,964.59,1592.22,1210.13,8.124335168,-0.000759716,-0.034510526,-0.07399334099999999,0.27,-0.61,0.91,0
2019-08-28 03:54:00,1.0,-0.19,0.2842,-1.08,20.01,Down,12.023,11.968,-0.07,0.0,-25.6,964.18,1592.31,1210.08,36.08306906,4.261e-05,-0.025537668,-0.021532622,-2.12,-0.85,-0.58,1
2019-08-28 08:33:00,2.0,-0.19,0.2842,-1.08,19.9513,Up,11.965,11.92,-0.128,-0.048,-25.6,963.21,1590.74,1211.19,70.18327455,0.001531744,0.035515094,0.104115568,-3.09,-2.42,0.53,1
2019-08-28 14:24:00,3.0,-0.19,0.2842,-1.08,20.0334,Up,11.892999999999999,11.97,-0.2,0.002,23.55,965.36,1590.23,1211.95,74.71673247,0.001082685,0.108670186,0.127137658,-0.94,-2.93,1.29,1
2019-08-28 17:47:00,4.0,-0.19,0.2842,-1.08,20.0952,Up,11.828,11.98,-0.265,0.012,26.55,965.35,1590.62,1212.91,71.99847535,0.002689718,0.019368199,0.155155952,-0.95,-2.54,2.25,0
2019-08-29 02:36:00,1.0,-0.09,0.06019999999999992,-1.25,20.1809,Up,11.968,11.99,-0.027000000000000003,0.005,26.55,962.08,1588.09,1213.41,89.98552962,0.003252819,0.03312912,0.172809063,-0.09999999999989999,-0.28,0.31,1
2019-08-29 03:18:00,2.0,-0.09,0.06019999999999992,-1.25,20.2407,Down,11.963,11.99,-0.032,0.005,26.55,964.39,1589.01,1213.47,32.80657201,-0.004866771,-0.08805996,-0.230703869,2.21,0.64,0.37,0
2019-08-29 05:58:00,3.0,-0.09,0.06019999999999992,-1.25,20.1894,Down,11.95,11.99,-0.045,0.005,26.55,966.36,1591.53,1213.28,29.08318743,-0.001545629,-0.043174893,-0.113068878,4.18,3.16,0.18,0
2019-08-29 07:54:00,4.0,-0.09,0.06019999999999992,-1.25,20.1409,Down,11.87,11.982999999999999,-0.125,-0.002,26.55,967.21,1593.07,1212.76,30.52026433,-0.000973677,-0.074095807,-0.064653457,5.03,4.7,-0.34,1
2019-08-29 08:58:00,5.0,-0.09,0.06019999999999992,-1.25,20.0494,Up,11.85,11.982999999999999,-0.145,-0.002,26.55,966.91,1592.89,1213.23,73.11745628,0.001073272,0.076660776,0.086625345,4.73,4.52,0.13,1
2019-08-29 09:41:00,6.0,-0.09,0.06019999999999992,-1.25,20.1658,Down,11.84,11.985,-0.155,0.0,3.12,969.62,1592.97,1213.91,35.56940725,-0.004425421,-0.105264203,-0.166235777,7.44,4.6,0.81,1
2019-08-29 10:42:00,7.0,-0.09,0.06019999999999992,-1.25,20.0734,Up,11.815,11.975,-0.18,-0.01,-2.22,968.86,1593.0,1213.62,64.36349426,0.003759029,0.066143816,0.161285505,6.68,4.63,0.52,1
2019-08-30 04:34:00,1.0,0.34,0.00869999999999993,0.06,20.156,Down,11.81,11.965,-0.03,0.0,8.52,980.02,1594.53,1215.28,23.21265811,-0.000514344,-0.059644222,-0.056663701,1.3,1.69,-0.35,1
2019-08-30 12:28:00,2.0,0.34,0.00869999999999993,0.06,20.0825,Down,11.4,11.92,-0.44,-0.045,-14.55,983.8,1595.05,1216.47,18.50093963,-0.000611588,-0.0364266,-0.059865303,5.08,2.21,0.84,0
2019-09-02 03:08:00,1.0,1.31,-0.12080000000000002,2.79,20.0995,Down,11.677999999999999,11.972999999999999,-0.07200000000000001,0.018000000000000002,0.0,983.92,1592.99,1217.0,10.27394283,-0.003164811,-0.060796635,-0.184652445,0.18,-0.76,0.0599999999999,0
2019-09-02 05:00:00,2.0,1.31,-0.12080000000000002,2.79,20.0533,Up,11.67,11.96,-0.08,0.005,0.0,984.02,1592.19,1219.06,69.63236227,0.00107974,0.032840559,0.093602657,0.28,-1.56,2.12,1
2019-09-03 07:27:00,1.0,0.85,0.1665000000000001,0.97,20.134,Down,11.71,11.915,-0.115,-0.045,0.0,974.79,1588.85,1221.08,22.0531925,-8.53628e-05,-0.022894457000000003,-0.037322531,-3.09,0.45,-0.92,1
2019-09-03 10:14:00,2.0,0.85,0.1665000000000001,0.97,20.008,Up,11.648,11.968,-0.177,0.008,-12.3,974.1,1590.12,1218.2,61.31954575,0.00303332,0.062369336,0.138815376,-3.78,1.72,-3.8,0
2019-09-03 10:46:00,3.0,0.85,0.1665000000000001,0.97,20.055,Down,11.628,11.97,-0.197,0.01,-3.76,974.85,1590.62,1217.83,24.66060947,-0.004220738,-0.046455635,-0.207964491,-3.03,2.22,-4.17,1
2019-09-04 02:12:00,1.0,1.02,0.12219999999999998,0.97,19.9491,Down,11.523,11.968,-0.045,0.0,0.93,983.28,1594.34,1216.49,22.86464676,-0.0007299289999999999,-0.051232853,-0.058260717,5.8,1.38,0.14,1
2019-09-04 05:58:00,2.0,1.02,0.12219999999999998,0.97,19.757,Up,11.472999999999999,11.937999999999999,-0.095,-0.03,0.93,986.53,1597.86,1212.99,62.90165525,0.000693257,0.03684617,0.069677263,9.05,4.9,-3.36,1
2019-09-04 09:56:00,3.0,1.02,0.12219999999999998,0.97,19.827,Down,11.155,11.863,-0.413,-0.105,-1.52,990.72,1599.61,1213.28,35.59986728,-0.000559274,-0.039925002,-0.090921949,13.24,6.65,-3.07,0
2019-09-04 12:49:00,4.0,1.02,0.12219999999999998,0.97,19.7729,Down,11.003,11.828,-0.565,-0.14,5.13,991.76,1601.79,1210.95,17.89828911,-0.003075763,-0.137212411,-0.17461458300000002,14.28,8.83,-5.4,1
2019-09-04 14:33:00,5.0,1.02,0.12219999999999998,0.97,19.7147,Up,10.945,11.808,-0.623,-0.16,3.27,990.88,1601.36,1211.07,74.21813662,0.000863374,0.021257858,0.066840858,13.4,8.4,-5.28,1
2019-09-05 03:08:00,1.0,0.25,-0.0034999999999999476,2.39,19.6667,Up,10.828,11.833,-0.1,0.0,8.74,998.25,1603.78,1210.43,76.70574522,0.000588916,0.04618586,0.056850195,-1.87,-0.5,-0.0799999999999,1
